stack,position,hand,allin,raise,call,fold,boundary,source_frame
80,UTG,77,0,100,0,0,false,frame_000.00.png
80,UTG,76s,3,33,0,64,true,frame_000.00.png
80,UTG,75s,0,0,0,100,false,frame_000.00.png
80,UTG,74s,0,0,0,100,false,frame_000.00.png
80,UTG,73s,0,0,0,100,false,frame_000.00.png
80,UTG,72s,0,0,0,100,false,frame_000.00.png
80,UTG,A6o,0,0,0,100,false,frame_000.00.png
80,UTG,K6o,0,0,0,100,false,frame_000.00.png
80,UTG,Q6o,0,0,0,100,false,frame_000.00.png
80,UTG,J6o,0,0,0,100,false,frame_000.00.png
80,UTG,T6o,0,0,0,100,false,frame_000.00.png
80,UTG,96o,0,0,0,100,false,frame_000.00.png
80,UTG,86o,0,0,0,100,false,frame_000.00.png
80,UTG,76o,0,0,0,100,false,frame_000.00.png
80,UTG,66,2,98,0,0,false,frame_000.00.png
80,UTG,65s,2,54,0,44,true,frame_000.00.png
80,UTG,64s,0,0,0,100,false,frame_000.00.png
80,UTG,63s,0,0,0,100,false,frame_000.00.png
80,UTG,62s,0,0,0,100,false,frame_000.00.png
80,UTG,A5o,0,0,0,100,false,frame_000.00.png
80,UTG,K5o,0,0,0,100,false,frame_000.00.png
80,UTG,Q5o,0,0,0,100,false,frame_000.00.png
80,UTG,J5o,0,0,0,100,false,frame_000.00.png
80,UTG,T5o,0,0,0,100,false,frame_000.00.png
80,UTG,95o,0,0,0,100,false,frame_000.00.png
80,UTG,85o,0,0,0,100,false,frame_000.00.png
80,UTG,75o,0,0,0,100,false,frame_000.00.png
80,UTG,65o,0,0,0,100,false,frame_000.00.png
80,UTG,55,0,100,0,0,false,frame_000.00.png
80,UTG,54s,0,27,0,73,false,frame_000.00.png
80,UTG,53s,0,0,0,100,false,frame_000.00.png
80,UTG,52s,0,0,0,100,false,frame_000.00.png
80,UTG,A4o,0,0,0,100,false,frame_000.00.png
80,UTG,K4o,0,0,0,100,false,frame_000.00.png
80,UTG,Q4o,0,0,0,100,false,frame_000.00.png
80,UTG,J4o,0,0,0,100,false,frame_000.00.png
80,UTG,T4o,0,0,0,100,false,frame_000.00.png
80,UTG,94o,0,0,0,100,false,frame_000.00.png
80,UTG,84o,0,0,0,100,false,frame_000.00.png
80,UTG,74o,0,0,0,100,false,frame_000.00.png
80,UTG,64o,0,0,0,100,false,frame_000.00.png
80,UTG,54o,0,0,0,100,false,frame_000.00.png
80,UTG,44,0,100,0,0,false,frame_000.00.png
80,UTG,43s,0,0,0,100,false,frame_000.00.png
80,UTG,42s,0,0,0,100,false,frame_000.00.png
80,UTG,A3o,0,0,0,100,false,frame_000.00.png
80,UTG,K3o,0,0,0,100,false,frame_000.00.png
80,UTG,Q3o,0,0,0,100,false,frame_000.00.png
80,UTG,J3o,0,0,0,100,false,frame_000.00.png
80,UTG,T3o,0,0,0,100,false,frame_000.00.png
80,UTG,93o,0,0,0,100,false,frame_000.00.png
80,UTG,83o,0,0,0,100,false,frame_000.00.png
80,UTG,73o,0,0,0,100,false,frame_000.00.png
80,UTG,63o,0,0,0,100,false,frame_000.00.png
80,UTG,53o,0,0,0,100,false,frame_000.00.png
80,UTG,43o,0,0,0,100,false,frame_000.00.png
80,UTG,33,0,35,0,65,true,frame_000.00.png
80,UTG,32s,0,0,0,100,false,frame_000.00.png
80,UTG,A2o,0,0,0,100,false,frame_000.00.png
80,UTG,K2o,0,0,0,100,false,frame_000.00.png
80,UTG,Q2o,0,0,0,100,false,frame_000.00.png
80,UTG,J2o,0,0,0,100,false,frame_000.00.png
80,UTG,T2o,0,0,0,100,false,frame_000.00.png
80,UTG,92o,0,0,0,100,false,frame_000.00.png
80,UTG,82o,0,0,0,100,false,frame_000.00.png
80,UTG,72o,0,0,0,100,false,frame_000.00.png
80,UTG,62o,0,0,0,100,false,frame_000.00.png
80,UTG,52o,0,0,0,100,false,frame_000.00.png
80,UTG,42o,0,0,0,100,false,frame_000.00.png
80,UTG,32o,0,0,0,100,false,frame_000.00.png
80,UTG,22,0,0,0,100,false,frame_000.00.png
80,UTG1,AA,4,96,0,0,false,frame_002.00.png
80,UTG1,AKs,6,94,0,0,false,frame_002.00.png
80,UTG1,AQs,7,93,0,0,false,frame_002.00.png
80,UTG1,AJs,5,95,0,0,false,frame_002.00.png
80,UTG1,ATs,5,95,0,0,false,frame_002.00.png
80,UTG1,A9s,7,93,0,0,false,frame_002.00.png
80,UTG1,A8s,6,94,0,0,false,frame_002.00.png
80,UTG1,A7s,5,95,0,0,false,frame_002.00.png
80,UTG1,A6s,6,94,0,0,false,frame_002.00.png
80,UTG1,A5s,6,94,0,0,false,frame_002.00.png
80,UTG1,A4s,5,95,0,0,false,frame_002.00.png
80,UTG1,A3s,6,94,0,0,false,frame_002.00.png
80,UTG1,A2s,0,0,0,100,false,frame_002.00.png
80,UTG1,AKo,7,93,0,0,false,frame_002.00.png
80,UTG1,KK,4,96,0,0,false,frame_002.00.png
80,UTG1,KQs,7,93,0,0,false,frame_002.00.png
80,UTG1,KJs,5,95,0,0,false,frame_002.00.png
80,UTG1,KTs,6,94,0,0,false,frame_002.00.png
80,UTG1,K9s,7,93,0,0,false,frame_002.00.png
80,UTG1,K8s,7,93,0,0,false,frame_002.00.png
80,UTG1,K7s,4,29,0,67,true,frame_002.00.png
80,UTG1,K6s,0,0,0,100,false,frame_002.00.png
80,UTG1,K5s,0,0,0,100,false,frame_002.00.png
80,UTG1,K4s,0,0,0,100,false,frame_002.00.png
80,UTG1,K3s,0,0,0,100,false,frame_002.00.png
80,UTG1,K2s,0,0,0,100,false,frame_002.00.png
80,UTG1,AQo,7,93,0,0,false,frame_002.00.png
80,UTG1,KQo,6,94,0,0,false,frame_002.00.png
80,UTG1,QQ,5,95,0,0,false,frame_002.00.png
80,UTG1,QJs,6,94,0,0,false,frame_002.00.png
80,UTG1,QTs,6,94,0,0,false,frame_002.00.png
80,UTG1,Q9s,8,92,0,0,false,frame_002.00.png
80,UTG1,Q8s,0,0,0,100,false,frame_002.00.png
80,UTG1,Q7s,0,0,0,100,false,frame_002.00.png
80,UTG1,Q6s,0,0,0,100,false,frame_002.00.png
80,UTG1,Q5s,0,0,0,100,false,frame_002.00.png
80,UTG1,Q4s,0,0,0,100,false,frame_002.00.png
80,UTG1,Q3s,0,0,0,100,false,frame_002.00.png
80,UTG1,Q2s,0,0,0,100,false,frame_002.00.png
80,UTG1,AJo,6,94,0,0,false,frame_002.00.png
80,UTG1,KJo,3,26,0,71,false,frame_002.00.png
80,UTG1,QJo,0,3,0,97,false,frame_002.00.png
80,UTG1,JJ,3,97,0,0,false,frame_002.00.png
80,UTG1,JTs,5,95,0,0,false,frame_002.00.png
80,UTG1,J9s,6,94,0,0,false,frame_002.00.png
80,UTG1,J8s,0,0,0,100,false,frame_002.00.png
80,UTG1,J7s,0,0,0,100,false,frame_002.00.png
80,UTG1,J6s,0,0,0,100,false,frame_002.00.png
80,UTG1,J5s,0,0,0,100,false,frame_002.00.png
80,UTG1,J4s,0,0,0,100,false,frame_002.00.png
80,UTG1,J3s,0,0,0,100,false,frame_002.00.png
80,UTG1,J2s,0,0,0,100,false,frame_002.00.png
80,UTG1,ATo,4,22,0,74,false,frame_002.00.png
80,UTG1,KTo,0,0,0,100,false,frame_002.00.png
80,UTG1,QTo,0,0,0,100,false,frame_002.00.png
80,UTG1,JTo,0,0,0,100,false,frame_002.00.png
80,UTG1,TT,3,97,0,0,false,frame_002.00.png
80,UTG1,T9s,6,94,0,0,false,frame_002.00.png
80,UTG1,T8s,6,94,0,0,false,frame_002.00.png
80,UTG1,T7s,0,0,0,100,false,frame_002.00.png
80,UTG1,T6s,0,0,0,100,false,frame_002.00.png
80,UTG1,T5s,0,0,0,100,false,frame_002.00.png
80,UTG1,T4s,0,0,0,100,false,frame_002.00.png
80,UTG1,T3s,0,0,0,100,false,frame_002.00.png
80,UTG1,T2s,0,0,0,100,false,frame_002.00.png
80,UTG1,A9o,0,0,0,100,false,frame_002.00.png
80,UTG1,K9o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q9o,0,0,0,100,false,frame_002.00.png
80,UTG1,J9o,0,0,0,100,false,frame_002.00.png
80,UTG1,T9o,0,0,0,100,false,frame_002.00.png
80,UTG1,99,5,95,0,0,false,frame_002.00.png
80,UTG1,98s,8,42,0,50,true,frame_002.00.png
80,UTG1,97s,0,0,0,100,false,frame_002.00.png
80,UTG1,96s,0,0,0,100,false,frame_002.00.png
80,UTG1,95s,0,0,0,100,false,frame_002.00.png
80,UTG1,94s,0,0,0,100,false,frame_002.00.png
80,UTG1,93s,0,0,0,100,false,frame_002.00.png
80,UTG1,92s,0,0,0,100,false,frame_002.00.png
80,UTG1,A8o,0,0,0,100,false,frame_002.00.png
80,UTG1,K8o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q8o,0,0,0,100,false,frame_002.00.png
80,UTG1,J8o,0,0,0,100,false,frame_002.00.png
80,UTG1,T8o,0,0,0,100,false,frame_002.00.png
80,UTG1,98o,0,0,0,100,false,frame_002.00.png
80,UTG1,88,5,95,0,0,false,frame_002.00.png
80,UTG1,87s,3,20,0,77,false,frame_002.00.png
80,UTG1,86s,0,0,0,100,false,frame_002.00.png
80,UTG1,85s,0,0,0,100,false,frame_002.00.png
80,UTG1,84s,0,0,0,100,false,frame_002.00.png
80,UTG1,83s,0,0,0,100,false,frame_002.00.png
80,UTG1,82s,0,0,0,100,false,frame_002.00.png
80,UTG1,A7o,0,0,0,100,false,frame_002.00.png
80,UTG1,K7o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q7o,0,0,0,100,false,frame_002.00.png
80,UTG1,J7o,0,0,0,100,false,frame_002.00.png
80,UTG1,T7o,0,0,0,100,false,frame_002.00.png
80,UTG1,97o,0,0,0,100,false,frame_002.00.png
80,UTG1,87o,0,0,0,100,false,frame_002.00.png
80,UTG1,77,3,97,0,0,false,frame_002.00.png
80,UTG1,76s,6,31,0,63,true,frame_002.00.png
80,UTG1,75s,0,0,0,100,false,frame_002.00.png
80,UTG1,74s,0,0,0,100,false,frame_002.00.png
80,UTG1,73s,0,0,0,100,false,frame_002.00.png
80,UTG1,72s,0,0,0,100,false,frame_002.00.png
80,UTG1,A6o,0,0,0,100,false,frame_002.00.png
80,UTG1,K6o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q6o,0,0,0,100,false,frame_002.00.png
80,UTG1,J6o,0,0,0,100,false,frame_002.00.png
80,UTG1,T6o,0,0,0,100,false,frame_002.00.png
80,UTG1,96o,0,0,0,100,false,frame_002.00.png
80,UTG1,86o,0,0,0,100,false,frame_002.00.png
80,UTG1,76o,0,0,0,100,false,frame_002.00.png
80,UTG1,66,5,95,0,0,false,frame_002.00.png
80,UTG1,65s,6,50,0,44,true,frame_002.00.png
80,UTG1,64s,0,0,0,100,false,frame_002.00.png
80,UTG1,63s,0,0,0,100,false,frame_002.00.png
80,UTG1,62s,0,0,0,100,false,frame_002.00.png
80,UTG1,A5o,0,0,0,100,false,frame_002.00.png
80,UTG1,K5o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q5o,0,0,0,100,false,frame_002.00.png
80,UTG1,J5o,0,0,0,100,false,frame_002.00.png
80,UTG1,T5o,0,0,0,100,false,frame_002.00.png
80,UTG1,95o,0,0,0,100,false,frame_002.00.png
80,UTG1,85o,0,0,0,100,false,frame_002.00.png
80,UTG1,75o,0,0,0,100,false,frame_002.00.png
80,UTG1,65o,0,0,0,100,false,frame_002.00.png
80,UTG1,55,4,96,0,0,false,frame_002.00.png
80,UTG1,54s,3,25,0,72,false,frame_002.00.png
80,UTG1,53s,0,0,0,100,false,frame_002.00.png
80,UTG1,52s,0,0,0,100,false,frame_002.00.png
80,UTG1,A4o,0,0,0,100,false,frame_002.00.png
80,UTG1,K4o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q4o,0,0,0,100,false,frame_002.00.png
80,UTG1,J4o,0,0,0,100,false,frame_002.00.png
80,UTG1,T4o,0,0,0,100,false,frame_002.00.png
80,UTG1,94o,0,0,0,100,false,frame_002.00.png
80,UTG1,84o,0,0,0,100,false,frame_002.00.png
80,UTG1,74o,0,0,0,100,false,frame_002.00.png
80,UTG1,64o,0,0,0,100,false,frame_002.00.png
80,UTG1,54o,0,0,0,100,false,frame_002.00.png
80,UTG1,44,3,97,0,0,false,frame_002.00.png
80,UTG1,43s,0,0,0,100,false,frame_002.00.png
80,UTG1,42s,0,0,0,100,false,frame_002.00.png
80,UTG1,A3o,0,0,0,100,false,frame_002.00.png
80,UTG1,K3o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q3o,0,0,0,100,false,frame_002.00.png
80,UTG1,J3o,0,0,0,100,false,frame_002.00.png
80,UTG1,T3o,0,0,0,100,false,frame_002.00.png
80,UTG1,93o,0,0,0,100,false,frame_002.00.png
80,UTG1,83o,0,0,0,100,false,frame_002.00.png
80,UTG1,73o,0,0,0,100,false,frame_002.00.png
80,UTG1,63o,0,0,0,100,false,frame_002.00.png
80,UTG1,53o,0,0,0,100,false,frame_002.00.png
80,UTG1,43o,0,0,0,100,false,frame_002.00.png
80,UTG1,33,6,30,0,64,true,frame_002.00.png
80,UTG1,32s,0,0,0,100,false,frame_002.00.png
80,UTG1,A2o,0,0,0,100,false,frame_002.00.png
80,UTG1,K2o,0,0,0,100,false,frame_002.00.png
80,UTG1,Q2o,0,0,0,100,false,frame_002.00.png
80,UTG1,J2o,0,0,0,100,false,frame_002.00.png
80,UTG1,T2o,0,0,0,100,false,frame_002.00.png
80,UTG1,92o,0,0,0,100,false,frame_002.00.png
80,UTG1,82o,0,0,0,100,false,frame_002.00.png
80,UTG1,72o,0,0,0,100,false,frame_002.00.png
80,UTG1,62o,0,0,0,100,false,frame_002.00.png
80,UTG1,52o,0,0,0,100,false,frame_002.00.png
80,UTG1,42o,0,0,0,100,false,frame_002.00.png
80,UTG1,32o,0,0,0,100,false,frame_002.00.png
80,UTG1,22,0,0,0,100,false,frame_002.00.png
80,LJ,AA,3,97,0,0,false,frame_004.00.png
80,LJ,AKs,3,97,0,0,false,frame_004.00.png
80,LJ,AQs,3,97,0,0,false,frame_004.00.png
80,LJ,AJs,2,98,0,0,false,frame_004.00.png
80,LJ,ATs,2,98,0,0,false,frame_004.00.png
80,LJ,A9s,3,97,0,0,false,frame_004.00.png
80,LJ,A8s,2,98,0,0,false,frame_004.00.png
80,LJ,A7s,2,98,0,0,false,frame_004.00.png
80,LJ,A6s,3,97,0,0,false,frame_004.00.png
80,LJ,A5s,2,98,0,0,false,frame_004.00.png
80,LJ,A4s,2,98,0,0,false,frame_004.00.png
80,LJ,A3s,2,98,0,0,false,frame_004.00.png
80,LJ,A2s,2,98,0,0,false,frame_004.00.png
80,LJ,AKo,3,97,0,0,false,frame_004.00.png
80,LJ,KK,0,100,0,0,false,frame_004.00.png
80,LJ,KQs,3,97,0,0,false,frame_004.00.png
80,LJ,KJs,2,98,0,0,false,frame_004.00.png
80,LJ,KTs,2,98,0,0,false,frame_004.00.png
80,LJ,K9s,3,97,0,0,false,frame_004.00.png
80,LJ,K8s,3,97,0,0,false,frame_004.00.png
80,LJ,K7s,2,98,0,0,false,frame_004.00.png
80,LJ,K6s,2,19,0,79,false,frame_004.00.png
80,LJ,K5s,0,7,0,93,false,frame_004.00.png
80,LJ,K4s,0,0,0,100,false,frame_004.00.png
80,LJ,K3s,0,0,0,100,false,frame_004.00.png
80,LJ,K2s,0,0,0,100,false,frame_004.00.png
80,LJ,AQo,4,96,0,0,false,frame_004.00.png
80,LJ,KQo,3,97,0,0,false,frame_004.00.png
80,LJ,QQ,3,97,0,0,false,frame_004.00.png
80,LJ,QJs,2,98,0,0,false,frame_004.00.png
80,LJ,QTs,2,98,0,0,false,frame_004.00.png
80,LJ,Q9s,4,96,0,0,false,frame_004.00.png
80,LJ,Q8s,0,13,0,87,false,frame_004.00.png
80,LJ,Q7s,0,0,0,100,false,frame_004.00.png
80,LJ,Q6s,0,0,0,100,false,frame_004.00.png
80,LJ,Q5s,0,0,0,100,false,frame_004.00.png
80,LJ,Q4s,0,0,0,100,false,frame_004.00.png
80,LJ,Q3s,0,0,0,100,false,frame_004.00.png
80,LJ,Q2s,0,0,0,100,false,frame_004.00.png
80,LJ,AJo,3,97,0,0,false,frame_004.00.png
80,LJ,KJo,2,79,0,19,false,frame_004.00.png
80,LJ,QJo,2,39,0,59,true,frame_004.00.png
80,LJ,JJ,0,100,0,0,false,frame_004.00.png
80,LJ,JTs,0,100,0,0,false,frame_004.00.png
80,LJ,J9s,2,98,0,0,false,frame_004.00.png
80,LJ,J8s,0,17,0,83,false,frame_004.00.png
80,LJ,J7s,0,0,0,100,false,frame_004.00.png
80,LJ,J6s,0,0,0,100,false,frame_004.00.png
80,LJ,J5s,0,0,0,100,false,frame_004.00.png
80,LJ,J4s,0,0,0,100,false,frame_004.00.png
80,LJ,J3s,0,0,0,100,false,frame_004.00.png
80,LJ,J2s,0,0,0,100,false,frame_004.00.png
80,LJ,ATo,3,97,0,0,false,frame_004.00.png
80,LJ,KTo,0,0,0,100,false,frame_004.00.png
80,LJ,QTo,0,0,0,100,false,frame_004.00.png
80,LJ,JTo,0,6,0,94,false,frame_004.00.png
80,LJ,TT,0,100,0,0,false,frame_004.00.png
80,LJ,T9s,3,97,0,0,false,frame_004.00.png
80,LJ,T8s,2,98,0,0,false,frame_004.00.png
80,LJ,T7s,0,0,0,100,false,frame_004.00.png
80,LJ,T6s,0,0,0,100,false,frame_004.00.png
80,LJ,T5s,0,0,0,100,false,frame_004.00.png
80,LJ,T4s,0,0,0,100,false,frame_004.00.png
80,LJ,T3s,0,0,0,100,false,frame_004.00.png
80,LJ,T2s,0,0,0,100,false,frame_004.00.png
80,LJ,A9o,0,0,0,100,false,frame_004.00.png
80,LJ,K9o,0,0,0,100,false,frame_004.00.png
80,LJ,Q9o,0,0,0,100,false,frame_004.00.png
80,LJ,J9o,0,0,0,100,false,frame_004.00.png
80,LJ,T9o,0,0,0,100,false,frame_004.00.png
80,LJ,99,2,98,0,0,false,frame_004.00.png
80,LJ,98s,3,97,0,0,false,frame_004.00.png
80,LJ,97s,0,0,0,100,false,frame_004.00.png
80,LJ,96s,0,0,0,100,false,frame_004.00.png
80,LJ,95s,0,0,0,100,false,frame_004.00.png
80,LJ,94s,0,0,0,100,false,frame_004.00.png
80,LJ,93s,0,0,0,100,false,frame_004.00.png
80,LJ,92s,0,0,0,100,false,frame_004.00.png
80,LJ,A8o,0,0,0,100,false,frame_004.00.png
80,LJ,K8o,0,0,0,100,false,frame_004.00.png
80,LJ,Q8o,0,0,0,100,false,frame_004.00.png
80,LJ,J8o,0,0,0,100,false,frame_004.00.png
80,LJ,T8o,0,0,0,100,false,frame_004.00.png
80,LJ,98o,0,0,0,100,false,frame_004.00.png
80,LJ,88,0,100,0,0,false,frame_004.00.png
80,LJ,87s,2,45,0,53,true,frame_004.00.png
80,LJ,86s,0,0,0,100,false,frame_004.00.png
80,LJ,85s,0,0,0,100,false,frame_004.00.png
80,LJ,84s,0,0,0,100,false,frame_004.00.png
80,LJ,83s,0,0,0,100,false,frame_004.00.png
80,LJ,82s,0,0,0,100,false,frame_004.00.png
80,LJ,A7o,0,0,0,100,false,frame_004.00.png
80,LJ,K7o,0,0,0,100,false,frame_004.00.png
80,LJ,Q7o,0,0,0,100,false,frame_004.00.png
80,LJ,J7o,0,0,0,100,false,frame_004.00.png
80,LJ,T7o,0,0,0,100,false,frame_004.00.png
80,LJ,97o,0,0,0,100,false,frame_004.00.png
80,LJ,87o,0,0,0,100,false,frame_004.00.png
80,LJ,77,0,100,0,0,false,frame_004.00.png
80,LJ,76s,4,48,0,48,true,frame_004.00.png
80,LJ,75s,0,0,0,100,false,frame_004.00.png
80,LJ,74s,0,0,0,100,false,frame_004.00.png
80,LJ,73s,0,0,0,100,false,frame_004.00.png
80,LJ,72s,0,0,0,100,false,frame_004.00.png
80,LJ,A6o,0,0,0,100,false,frame_004.00.png
80,LJ,K6o,0,0,0,100,false,frame_004.00.png
80,LJ,Q6o,0,0,0,100,false,frame_004.00.png
80,LJ,J6o,0,0,0,100,false,frame_004.00.png
80,LJ,T6o,0,0,0,100,false,frame_004.00.png
80,LJ,96o,0,0,0,100,false,frame_004.00.png
80,LJ,86o,0,0,0,100,false,frame_004.00.png
80,LJ,76o,0,0,0,100,false,frame_004.00.png
80,LJ,66,2,98,0,0,false,frame_004.00.png
80,LJ,65s,2,73,0,25,false,frame_004.00.png
80,LJ,64s,0,0,0,100,false,frame_004.00.png
80,LJ,63s,0,0,0,100,false,frame_004.00.png
80,LJ,62s,0,0,0,100,false,frame_004.00.png
80,LJ,A5o,0,0,0,100,false,frame_004.00.png
80,LJ,K5o,0,0,0,100,false,frame_004.00.png
80,LJ,Q5o,0,0,0,100,false,frame_004.00.png
80,LJ,J5o,0,0,0,100,false,frame_004.00.png
80,LJ,T5o,0,0,0,100,false,frame_004.00.png
80,LJ,95o,0,0,0,100,false,frame_004.00.png
80,LJ,85o,0,0,0,100,false,frame_004.00.png
80,LJ,75o,0,0,0,100,false,frame_004.00.png
80,LJ,65o,0,0,0,100,false,frame_004.00.png
80,LJ,55,0,100,0,0,false,frame_004.00.png
80,LJ,54s,0,35,0,65,true,frame_004.00.png
80,LJ,53s,0,0,0,100,false,frame_004.00.png
80,LJ,52s,0,0,0,100,false,frame_004.00.png
80,LJ,A4o,0,0,0,100,false,frame_004.00.png
80,LJ,K4o,0,0,0,100,false,frame_004.00.png
80,LJ,Q4o,0,0,0,100,false,frame_004.00.png
80,LJ,J4o,0,0,0,100,false,frame_004.00.png
80,LJ,T4o,0,0,0,100,false,frame_004.00.png
80,LJ,94o,0,0,0,100,false,frame_004.00.png
80,LJ,84o,0,0,0,100,false,frame_004.00.png
80,LJ,74o,0,0,0,100,false,frame_004.00.png
80,LJ,64o,0,0,0,100,false,frame_004.00.png
80,LJ,54o,0,0,0,100,false,frame_004.00.png
80,LJ,44,0,100,0,0,false,frame_004.00.png
80,LJ,43s,0,0,0,100,false,frame_004.00.png
80,LJ,42s,0,0,0,100,false,frame_004.00.png
80,LJ,A3o,0,0,0,100,false,frame_004.00.png
80,LJ,K3o,0,0,0,100,false,frame_004.00.png
80,LJ,Q3o,0,0,0,100,false,frame_004.00.png
80,LJ,J3o,0,0,0,100,false,frame_004.00.png
80,LJ,T3o,0,0,0,100,false,frame_004.00.png
80,LJ,93o,0,0,0,100,false,frame_004.00.png
80,LJ,83o,0,0,0,100,false,frame_004.00.png
80,LJ,73o,0,0,0,100,false,frame_004.00.png
80,LJ,63o,0,0,0,100,false,frame_004.00.png
80,LJ,53o,0,0,0,100,false,frame_004.00.png
80,LJ,43o,0,0,0,100,false,frame_004.00.png
80,LJ,33,0,94,0,6,false,frame_004.00.png
80,LJ,32s,0,0,0,100,false,frame_004.00.png
80,LJ,A2o,0,0,0,100,false,frame_004.00.png
80,LJ,K2o,0,0,0,100,false,frame_004.00.png
80,LJ,Q2o,0,0,0,100,false,frame_004.00.png
80,LJ,J2o,0,0,0,100,false,frame_004.00.png
80,LJ,T2o,0,0,0,100,false,frame_004.00.png
80,LJ,92o,0,0,0,100,false,frame_004.00.png
80,LJ,82o,0,0,0,100,false,frame_004.00.png
80,LJ,72o,0,0,0,100,false,frame_004.00.png
80,LJ,62o,0,0,0,100,false,frame_004.00.png
80,LJ,52o,0,0,0,100,false,frame_004.00.png
80,LJ,42o,0,0,0,100,false,frame_004.00.png
80,LJ,32o,0,0,0,100,false,frame_004.00.png
80,LJ,22,0,0,0,100,false,frame_004.00.png
80,HJ,AA,3,97,0,0,false,frame_005.00.png
80,HJ,AKs,3,97,0,0,false,frame_005.00.png
80,HJ,AQs,3,97,0,0,false,frame_005.00.png
80,HJ,AJs,2,98,0,0,false,frame_005.00.png
80,HJ,ATs,2,98,0,0,false,frame_005.00.png
80,HJ,A9s,3,97,0,0,false,frame_005.00.png
80,HJ,A8s,2,98,0,0,false,frame_005.00.png
80,HJ,A7s,2,98,0,0,false,frame_005.00.png
80,HJ,A6s,3,97,0,0,false,frame_005.00.png
80,HJ,A5s,2,98,0,0,false,frame_005.00.png
80,HJ,A4s,2,98,0,0,false,frame_005.00.png
80,HJ,A3s,2,98,0,0,false,frame_005.00.png
80,HJ,A2s,2,98,0,0,false,frame_005.00.png
80,HJ,AKo,3,97,0,0,false,frame_005.00.png
80,HJ,KK,0,100,0,0,false,frame_005.00.png
80,HJ,KQs,3,97,0,0,false,frame_005.00.png
80,HJ,KJs,2,98,0,0,false,frame_005.00.png
80,HJ,KTs,2,98,0,0,false,frame_005.00.png
80,HJ,K9s,3,97,0,0,false,frame_005.00.png
80,HJ,K8s,3,97,0,0,false,frame_005.00.png
80,HJ,K7s,2,98,0,0,false,frame_005.00.png
80,HJ,K6s,3,97,0,0,false,frame_005.00.png
80,HJ,K5s,2,98,0,0,false,frame_005.00.png
80,HJ,K4s,0,0,0,100,false,frame_005.00.png
80,HJ,K3s,0,0,0,100,false,frame_005.00.png
80,HJ,K2s,0,0,0,100,false,frame_005.00.png
80,HJ,AQo,4,96,0,0,false,frame_005.00.png
80,HJ,KQo,3,97,0,0,false,frame_005.00.png
80,HJ,QQ,3,97,0,0,false,frame_005.00.png
80,HJ,QJs,2,98,0,0,false,frame_005.00.png
80,HJ,QTs,2,98,0,0,false,frame_005.00.png
80,HJ,Q9s,4,96,0,0,false,frame_005.00.png
80,HJ,Q8s,3,97,0,0,false,frame_005.00.png
80,HJ,Q7s,0,0,0,100,false,frame_005.00.png
80,HJ,Q6s,0,0,0,100,false,frame_005.00.png
80,HJ,Q5s,0,0,0,100,false,frame_005.00.png
80,HJ,Q4s,0,0,0,100,false,frame_005.00.png
80,HJ,Q3s,0,0,0,100,false,frame_005.00.png
80,HJ,Q2s,0,0,0,100,false,frame_005.00.png
80,HJ,AJo,3,97,0,0,false,frame_005.00.png
80,HJ,KJo,2,98,0,0,false,frame_005.00.png
80,HJ,QJo,4,80,0,16,false,frame_005.00.png
80,HJ,JJ,0,100,0,0,false,frame_005.00.png
80,HJ,JTs,0,100,0,0,false,frame_005.00.png
80,HJ,J9s,2,98,0,0,false,frame_005.00.png
80,HJ,J8s,2,98,0,0,false,frame_005.00.png
80,HJ,J7s,0,0,0,100,false,frame_005.00.png
80,HJ,J6s,0,0,0,100,false,frame_005.00.png
80,HJ,J5s,0,0,0,100,false,frame_005.00.png
80,HJ,J4s,0,0,0,100,false,frame_005.00.png
80,HJ,J3s,0,0,0,100,false,frame_005.00.png
80,HJ,J2s,0,0,0,100,false,frame_005.00.png
80,HJ,ATo,3,97,0,0,false,frame_005.00.png
80,HJ,KTo,2,59,0,39,true,frame_005.00.png
80,HJ,QTo,0,25,0,75,false,frame_005.00.png
80,HJ,JTo,0,40,0,60,true,frame_005.00.png
80,HJ,TT,0,100,0,0,false,frame_005.00.png
80,HJ,T9s,3,97,0,0,false,frame_005.00.png
80,HJ,T8s,2,98,0,0,false,frame_005.00.png
80,HJ,T7s,0,0,0,100,false,frame_005.00.png
80,HJ,T6s,0,0,0,100,false,frame_005.00.png
80,HJ,T5s,0,0,0,100,false,frame_005.00.png
80,HJ,T4s,0,0,0,100,false,frame_005.00.png
80,HJ,T3s,0,0,0,100,false,frame_005.00.png
80,HJ,T2s,0,0,0,100,false,frame_005.00.png
80,HJ,A9o,0,8,0,92,false,frame_005.00.png
80,HJ,K9o,0,0,0,100,false,frame_005.00.png
80,HJ,Q9o,0,0,0,100,false,frame_005.00.png
80,HJ,J9o,0,0,0,100,false,frame_005.00.png
80,HJ,T9o,0,0,0,100,false,frame_005.00.png
80,HJ,99,2,98,0,0,false,frame_005.00.png
80,HJ,98s,3,97,0,0,false,frame_005.00.png
